Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Underhood ID,Veh Class,Air Pollution Score,FE Calc Appr,City MPG,Hwy MPG,Cmb MPG,Unadj Cmb MPG,Greenhouse Gas Score,SmartWay
DODGE Avenger,3.5,(6 cyl),Auto-L6,2WD,Gasoline,FA,B5,8CRXB04.0ME0,midsize car,6,Drv,16,26,19,25.1493,5,no
DODGE Avenger,2.7,(6 cyl),Auto-L4,2WD,ethanol/gas,FA,B8,8CRXV02.7MHP,midsize car,3/3,Drv,13/19,20/27,16/22,20.5206,8/6,no
DODGE Caliber,2.4,(4 cyl),Auto-AV,4WD,Gasoline,CA,U2,8CRXB0144M81,midsize car,7,Drv,21,24,22,29.1499,6,yes
DODGE Caliber,2.4,(4 cyl),Auto-AV,2WD,Gasoline,CA,U2,8CRXB0144M81,midsize car,7,Drv,21,25,23,30.2635,7,yes
DODGE Caliber,2,(4 cyl),Auto-AV,2WD,Gasoline,FA,B5,8CRXB02.4ME0,midsize car,6,Drv,23,27,24,32.3905,7,yes
DODGE Caliber,2,(4 cyl),Auto-AV,2WD,Gasoline,CA,L2,8CRXB02.4ME0,midsize car,6,Drv,23,27,24,32.3905,7,yes
DODGE Caliber,2.4,(4 cyl),Auto-AV,4WD,Gasoline,FA,B5,8CRXB02.4ME0,midsize car,6,Drv,21,24,22,29.1499,6,no
DODGE Caliber,2.4,(4 cyl),Auto-AV,2WD,Gasoline,FA,B5,8CRXB02.4ME0,midsize car,6,Drv,21,25,23,30.2635,7,yes
DODGE Caliber,2.4,(4 cyl),Auto-AV,2WD,Gasoline,CA,L2,8CRXB02.4ME0,midsize car,6,Drv,21,25,23,30.2635,7,yes
DODGE Caravan,3.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,U2,8CRXT0231N80,minivan,7,Drv,17,24,19,24.9766,5,no
DODGE Caravan,3.8,(6 cyl),Auto-L6,2WD,Gasoline,CA,U2,8CRXT0231N80,minivan,7,Drv,16,23,18,23.7952,5,no
DODGE Caravan,4,(6 cyl),Auto-L6,2WD,Gasoline,CA,U2,8CRXB0241M80,minivan,7,Drv,16,23,18,25.9596,5,no
DODGE Caravan,3.3,(6 cyl),Auto-L4,2WD,ethanol/gas,FC,B5,8CRXT03.3NEP,minivan,6/6,Drv,11/17,17/24,13/19,17.1283,6/5,no
DODGE Caravan,3.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8CRXT03.8NE0,minivan,6,Drv,17,24,19,24.9766,5,no
DODGE Caravan,3.8,(6 cyl),Auto-L6,2WD,Gasoline,FA,B5,8CRXT03.8NE0,minivan,6,Drv,16,23,18,23.7952,5,no
DODGE Caravan,4,(6 cyl),Auto-L6,2WD,Gasoline,FA,B5,8CRXB04.0ME0,minivan,6,Drv,16,23,18,25.9596,5,no
DODGE Challenger,6.1,(8 cyl),Auto-L5,2WD,Gasoline,FA,B5,8CRXV06.1ME0,midsize car,6,Drv,13,18,15,19.0126,3,no
DODGE Challenger,6.1,(8 cyl),Auto-L5,2WD,Gasoline,CA,L2,8CRXV06.1ME0,midsize car,6,Drv,13,18,15,19.0126,3,no
DODGE Charger,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,U2,8CRXV0215M80,large car,7,Drv,15,22,18,22.7969,5,no
DODGE Charger,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,8CRXV0215M80,large car,7,Drv,17,24,20,25.3086,6,yes
DODGE Charger,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,U2,8CRXV0215M80,large car,7,Drv,17,24,20,25.8136,6,yes
DODGE Charger,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FC,B4,8CRXV05.7MD0,large car,7,Drv,15,22,18,23.0671,5,no
DODGE Charger,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FC,B4,8CRXV05.7MD0,large car,7,Drv,15,23,18,23.4146,5,no
DODGE Charger,2.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8CRXV02.7ME0,large car,6,Drv,18,26,21,27.5143,6,no
DODGE Charger,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,8CRXV02.7ME0,large car,6,Drv,18,26,21,27.5143,6,no
DODGE Charger,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,8CRXV03.5ME0,large car,6,Drv,15,22,18,22.7969,5,no
DODGE Charger,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8CRXV03.5ME0,large car,6,Drv,17,24,20,25.3086,6,no
DODGE Charger,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8CRXV03.5ME0,large car,6,Drv,17,24,20,25.8136,6,no
DODGE Charger,6.1,(8 cyl),Auto-L5,2WD,Gasoline,FA,B5,8CRXV06.1ME0,large car,6,Drv,13,18,15,19.0126,3,no
DODGE Charger,6.1,(8 cyl),Auto-L5,2WD,Gasoline,CA,L2,8CRXV06.1ME0,large car,6,Drv,13,18,15,19.0126,3,no
DODGE Dakota,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,U2,8CRXT0226P80,pickup,7,Drv,15,20,17,21.5513,4,no
DODGE Dakota,3.7,(6 cyl),Auto-L4,4WD,Gasoline,CA,U2,8CRXT0226P80,pickup,7,Drv,14,18,15,19.5386,3,no
DODGE Dakota,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,U2,8CRXT0287P80,pickup,7,Drv,14,19,15,19.8743,3,no
DODGE Dakota,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,U2,8CRXT0287P80,pickup,7,Drv,14,19,15,19.7972,3,no
DODGE Dakota,3.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8CRXT03.7PE0,pickup,6,Drv,15,20,17,21.5513,4,no
DODGE Dakota,3.7,(6 cyl),Man-6,2WD,Gasoline,FA,B5,8CRXT03.7PE0,pickup,6,Drv,16,20,18,22.6725,5,no
DODGE Dakota,3.7,(6 cyl),Auto-L4,4WD,Gasoline,FA,B5,8CRXT03.7PE0,pickup,6,Drv,14,18,15,19.5386,3,no
DODGE Dakota,3.7,(6 cyl),Man-6,4WD,Gasoline,FA,B5,8CRXT03.7PE0,pickup,6,Drv,15,19,16,20.9218,4,no
DODGE Dakota,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,8CRXT03.7PE0,pickup,6,Drv,15,20,17,21.5513,4,no
DODGE Dakota,3.7,(6 cyl),Man-6,2WD,Gasoline,CA,L2,8CRXT03.7PE0,pickup,6,Drv,16,20,18,22.6725,5,no
DODGE Dakota,3.7,(6 cyl),Auto-L4,4WD,Gasoline,CA,L2,8CRXT03.7PE0,pickup,6,Drv,14,18,15,19.5386,3,no
DODGE Dakota,3.7,(6 cyl),Man-6,4WD,Gasoline,CA,L2,8CRXT03.7PE0,pickup,6,Drv,15,19,16,20.9218,4,no
DODGE Dakota,4.7,(8 cyl),Auto-L5,2WD,ethanol/gas,FA,B8,8CRXT04.7PJP,pickup,3/3,Drv,9/14,12/19,10/15,12.9,4/3,no
DODGE Dakota,4.7,(8 cyl),Auto-L5,4WD,ethanol/gas,FA,B8,8CRXT04.7PJP,pickup,3/3,Drv,9/14,12/19,10/15,12.9,4/3,no
DODGE Durango,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,U2,8CRXT0226P80,SUV,7,Drv,14,19,16,20.9196,4,no
DODGE Durango,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,U2,8CRXT0287P80,SUV,7,Drv,14,19,15,19.7972,3,no
DODGE Durango,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,U2,8CRXT0287P80,SUV,7,Drv,13,17,15,18.8775,3,no
DODGE Durango,3.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8CRXT03.7PE0,SUV,6,Drv,14,19,16,20.9196,4,no
DODGE Durango,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FA,B5,8CRXT05.7PE0,SUV,6,Drv,13,19,15,19.5,3,no
DODGE Durango,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FA,B5,8CRXT05.7PE0,SUV,6,Drv,13,18,15,18.8,3,no
DODGE Durango,5.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,L2,8CRXT05.7PE0,SUV,6,Drv,13,19,15,19.5,3,no
DODGE Durango,5.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,L2,8CRXT05.7PE0,SUV,6,Drv,13,18,15,18.8,3,no
DODGE Durango,4.7,(8 cyl),Auto-L5,2WD,ethanol/gas,FA,B8,8CRXT04.7PJP,SUV,3/3,Drv,9/14,12/19,10/15,12.9,4/3,no
DODGE Durango,4.7,(8 cyl),Auto-L5,4WD,ethanol/gas,FA,B8,8CRXT04.7PJP,SUV,3/3,Drv,9/13,12/17,10/15,12.9,4/3,no
DODGE Magnum,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,8CRXV0215M80,SUV,7,Drv,17,24,20,25.3086,6,yes
DODGE Magnum,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,U2,8CRXV0215M80,SUV,7,Drv,17,24,20,25.8136,6,yes
DODGE Magnum,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,U2,8CRXV0215M80,SUV,7,Drv,15,22,18,22.7969,5,no
DODGE Magnum,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FC,B4,8CRXV05.7MD0,SUV,7,Drv,15,23,18,23.4146,5,no
DODGE Magnum,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FC,B4,8CRXV05.7MD0,SUV,7,Drv,15,22,18,23.0671,5,no
DODGE Magnum,2.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8CRXV02.7ME0,SUV,6,Drv,18,26,21,27.5143,6,no
DODGE Magnum,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,8CRXV02.7ME0,SUV,6,Drv,18,26,21,27.5143,6,no
DODGE Magnum,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8CRXV03.5ME0,SUV,6,Drv,17,24,20,25.3086,6,no
DODGE Magnum,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8CRXV03.5ME0,SUV,6,Drv,17,24,20,25.8136,6,no
DODGE Magnum,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,8CRXV03.5ME0,SUV,6,Drv,15,22,18,22.7969,5,no
DODGE Magnum,6.1,(8 cyl),Auto-L5,2WD,Gasoline,FA,B5,8CRXV06.1ME0,SUV,6,Drv,13,18,15,19.0126,3,no
DODGE Magnum,6.1,(8 cyl),Auto-L5,2WD,Gasoline,CA,L2,8CRXV06.1ME0,SUV,6,Drv,13,18,15,19.0126,3,no
DODGE Nitro,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,U2,8CRXT0226N80,SUV,7,Drv,16,22,18,23.5,5,no
DODGE Nitro,3.7,(6 cyl),Auto-L4,4WD,Gasoline,CA,U2,8CRXT0226N80,SUV,7,Drv,15,21,17,22.1,4,no
DODGE Nitro,3.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8CRXT03.7NE0,SUV,6,Drv,16,22,18,23.5,5,no
DODGE Nitro,3.7,(6 cyl),Man-6,2WD,Gasoline,FA,B5,8CRXT03.7NE0,SUV,6,Drv,16,22,19,24.1,5,no
DODGE Nitro,3.7,(6 cyl),Auto-L4,4WD,Gasoline,FA,B5,8CRXT03.7NE0,SUV,6,Drv,15,21,17,22.1,4,no
DODGE Nitro,3.7,(6 cyl),Man-6,4WD,Gasoline,FA,B5,8CRXT03.7NE0,SUV,6,Drv,16,22,18,23.2,5,no
DODGE Nitro,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,8CRXT03.7NE0,SUV,6,Drv,16,22,18,23.5,5,no
DODGE Nitro,3.7,(6 cyl),Man-6,2WD,Gasoline,CA,L2,8CRXT03.7NE0,SUV,6,Drv,16,22,19,24.1,5,no
DODGE Nitro,3.7,(6 cyl),Auto-L4,4WD,Gasoline,CA,L2,8CRXT03.7NE0,SUV,6,Drv,15,21,17,22.1,4,no
DODGE Nitro,3.7,(6 cyl),Man-6,4WD,Gasoline,CA,L2,8CRXT03.7NE0,SUV,6,Drv,16,22,18,23.2,5,no
DODGE Nitro,4,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8CRXT04.0NE0,SUV,6,Drv,16,21,18,23.2,5,no
DODGE Nitro,4,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,8CRXT04.0NE0,SUV,6,Drv,16,21,18,23.2,5,no
DODGE RAM 1500,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,U2,8CRXT0226P80,pickup,7,Drv,14,19,16,20.9196,4,no
DODGE RAM 1500,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,U2,8CRXT0287P80,pickup,7,Drv,13,18,15,19.4531,3,no
DODGE RAM 1500,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,U2,8CRXT0287P80,pickup,7,Drv,13,17,15,18.9358,3,no
DODGE RAM 1500,3.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8CRXT03.7PE0,pickup,6,Drv,14,19,16,20.9196,4,no
DODGE RAM 1500,3.7,(6 cyl),Man-6,2WD,Gasoline,FA,B5,8CRXT03.7PE0,pickup,6,Drv,16,19,17,22.1525,4,no
DODGE RAM 1500,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,8CRXT03.7PE0,pickup,6,Drv,14,19,16,20.9196,4,no
DODGE RAM 1500,3.7,(6 cyl),Man-6,2WD,Gasoline,CA,L2,8CRXT03.7PE0,pickup,6,Drv,16,19,17,22.1525,4,no
DODGE RAM 1500,4.7,(8 cyl),Man-6,2WD,Gasoline,FA,B5,8CRXT04.7PE0,pickup,6,Drv,13,17,14,18.3343,2,no
DODGE RAM 1500,4.7,(8 cyl),Man-6,4WD,Gasoline,FA,B5,8CRXT04.7PE0,pickup,6,Drv,12,16,14,17.8167,2,no
DODGE RAM 1500,4.7,(8 cyl),Man-6,2WD,Gasoline,CA,L2,8CRXT04.7PE0,pickup,6,Drv,13,17,14,18.3343,2,no
DODGE RAM 1500,4.7,(8 cyl),Man-6,4WD,Gasoline,CA,L2,8CRXT04.7PE0,pickup,6,Drv,12,16,14,17.8167,2,no
DODGE RAM 1500,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FA,B5,8CRXT05.7PE0,pickup,6,Drv,13,19,15,19.5,3,no
DODGE RAM 1500,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FA,B5,8CRXT05.7PE0,pickup,6,Drv,13,17,14,18.2,2,no
DODGE RAM 1500,5.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,L2,8CRXT05.7PE0,pickup,6,Drv,13,19,15,19.5,3,no
DODGE RAM 1500,5.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,L2,8CRXT05.7PE0,pickup,6,Drv,13,17,14,18.2,2,no
DODGE RAM 1500,4.7,(8 cyl),Auto-L5,2WD,ethanol/gas,FA,B8,8CRXT04.7PJP,pickup,3/3,Drv,9/13,12/18,10/15,12.9,4/3,no
DODGE RAM 1500,4.7,(8 cyl),Auto-L5,4WD,ethanol/gas,FA,B8,8CRXT04.7PJP,pickup,3/3,Drv,9/13,12/17,10/15,12.9,4/3,no
DODGE RAM 1500,5.7,,,2WD,Gasoline,FA,HDV,8CRXK05.7TX1,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 1500,5.7,,,4WD,Gasoline,FA,HDV,8CRXK05.7TX1,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 1500,5.7,,,2WD,Gasoline,CA,L2,8CRXK05.7TX1,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 1500,5.7,,,4WD,Gasoline,CA,L2,8CRXK05.7TX1,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,5.7,,,2WD,Gasoline,FA,HDV,8CRXK05.7TX1,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,5.7,,,4WD,Gasoline,FA,HDV,8CRXK05.7TX1,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,5.7,,,,Gasoline,FA,HDV,8CRXK05.7TX1,special purpose,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,5.7,,,2WD,Gasoline,CA,L2,8CRXK05.7TX1,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,5.7,,,4WD,Gasoline,CA,L2,8CRXK05.7TX1,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,5.7,,,,Gasoline,CA,L2,8CRXK05.7TX1,special purpose,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,6.7,,,2WD,diesel,FA,HDV,8CEXK06.7TXW,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,6.7,,,4WD,diesel,FA,HDV,8CEXK06.7TXW,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,5.7,,,2WD,Gasoline,CA,L2,8CRXK05.7TX0,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,5.7,,,4WD,Gasoline,CA,L2,8CRXK05.7TX0,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,5.7,,,,Gasoline,CA,L2,8CRXK05.7TX0,special purpose,1,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,6.7,,,2WD,diesel,FA,HDV,8CEXK06.7UXW,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,6.7,,,4WD,diesel,FA,HDV,8CEXK06.7UXW,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,5.7,,,2WD,Gasoline,FA,HDV,8CRXK05.7TX0,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,5.7,,,4WD,Gasoline,FA,HDV,8CRXK05.7TX0,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,5.7,,,,Gasoline,FA,HDV,8CRXK05.7TX0,special purpose,0,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE Sprinter 2500,3.5,,,,Gasoline,FA,B8,8MBXT03.5BN8,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE Sprinter 2500,3.5,,,,Gasoline,FA,B8,8MBXT03.5BN8,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE Sprinter 2500,3.5,,,,Gasoline,CA,B8,8MBXT03.5BN8,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE Sprinter 2500,3.5,,,,Gasoline,CA,B8,8MBXT03.5BN8,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE Viper,8.4,(10 cyl),Man-6,2WD,Gasoline,FA,B5,8CRXV08.4ME0,small car,6,Drv,13,22,16,19.898,4,no
DODGE Viper,8.4,(10 cyl),Man-6,2WD,Gasoline,CA,L2,8CRXV08.4ME0,small car,6,Drv,13,22,16,19.898,4,no
DODGE Viper Convertible,8.4,(10 cyl),Man-6,2WD,Gasoline,FA,B5,8CRXV08.4ME0,small car,6,Drv,13,22,16,19.898,4,no
DODGE Viper Convertible,8.4,(10 cyl),Man-6,2WD,Gasoline,CA,L2,8CRXV08.4ME0,small car,6,Drv,13,22,16,19.898,4,no
FERRARI 599 GTB Fiorano,5.9,(12 cyl),Auto-6,2WD,Gasoline,FA,B5,8FEXV05.7LEV,small car,6,Drv,11,15,12,15.6889,0,no
FERRARI 599 GTB Fiorano,5.9,(12 cyl),Man-6,2WD,Gasoline,FA,B5,8FEXV05.7LEV,small car,6,Drv,11,15,12,15.8746,0,no
FERRARI 599 GTB Fiorano,5.9,(12 cyl),Auto-6,2WD,Gasoline,CA,L2,8FEXV05.7LEV,small car,6,Drv,11,15,12,15.6889,0,no
FERRARI 599 GTB Fiorano,5.9,(12 cyl),Man-6,2WD,Gasoline,CA,L2,8FEXV05.7LEV,small car,6,Drv,11,15,12,15.8746,0,no
FERRARI 612 Scaglietti,5.7,(12 cyl),Auto-6,2WD,Gasoline,FA,B5,8FEXV05.7LEV,midsize car,6,Drv,9,16,11,14.5406,0,no
FERRARI 612 Scaglietti,5.7,(12 cyl),Man-6,2WD,Gasoline,FA,B5,8FEXV05.7LEV,midsize car,6,Drv,10,15,12,14.6767,0,no
FERRARI 612 Scaglietti,5.7,(12 cyl),Auto-6,2WD,Gasoline,CA,L2,8FEXV05.7LEV,midsize car,6,Drv,9,16,11,14.5406,0,no
FERRARI 612 Scaglietti,5.7,(12 cyl),Man-6,2WD,Gasoline,CA,L2,8FEXV05.7LEV,midsize car,6,Drv,10,15,12,14.6767,0,no
FORD Crown Victoria FFV,4.6,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,B5,8FMXV04.6VEF,large car,6/6,Drv,11/15,16/23,13/18,16.9467,6/5,no
FORD E150,4.6,,,,Gasoline,FA,B8,8FMXT04.65HA,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,4.6,,,,Gasoline,FA,B8,8FMXT04.65HA,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,4.6,,,,Gasoline,CA,U2,8FMXT04.65HA,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,4.6,,,,Gasoline,CA,U2,8FMXT04.65HA,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,5.4,,,,Gasoline,FA,B8,8FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,5.4,,,,Gasoline,FA,B8,8FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,5.4,,,,Gasoline,CA,U2,8FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,5.4,,,,Gasoline,CA,U2,8FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,4.6,,,,Gasoline,FA,HDV,8FMXK04.66RA,van,2,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,5.4,,,,Gasoline,FA,HDV,8FMXK05.46R3,van,2,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150 Club Wagon FFV,4.6,,,,ethanol/gas,FA,B8,8FMXT04.65E9,van,3/3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150 Club Wagon FFV,4.6,,,,ethanol/gas,CA,B8,8FMXT04.65E9,van,3/3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150 FFV,4.6,,,,ethanol/gas,FA,B8,8FMXT04.65E9,van,3/3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150 FFV,4.6,,,,ethanol/gas,CA,B8,8FMXT04.65E9,van,3/3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,4.6,,,,Gasoline,FA,B8,8FMXT04.65HA,special purpose,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,4.6,,,,Gasoline,FA,B8,8FMXT04.65HA,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,4.6,,,,Gasoline,CA,U2,8FMXT04.65HA,special purpose,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,4.6,,,,Gasoline,CA,U2,8FMXT04.65HA,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,5.4,,,,Gasoline,FA,B8,8FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,5.4,,,,Gasoline,CA,U2,8FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,4.6,,,,Gasoline,FA,HDV,8FMXK04.66RA,van,2,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,5.4,,,,Gasoline,FA,HDV,8FMXK05.46R3,van,2,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250 FFV,4.6,,,,ethanol/gas,FA,B8,8FMXT04.65E9,van,3/3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250 FFV,4.6,,,,ethanol/gas,CA,B8,8FMXT04.65E9,van,3/3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E350,5.4,,,,Gasoline,FA,B8,8FMXT05.45H2,special purpose,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E350,5.4,,,,Gasoline,FA,B8,8FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E350,5.4,,,,Gasoline,FA,B8,8FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E350,5.4,,,,Gasoline,CA,U2,8FMXT05.45H2,special purpose,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E350,5.4,,,,Gasoline,CA,U2,8FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E350,5.4,,,,Gasoline,CA,U2,8FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E350,6.8,,,,Gasoline,FC,B8,8FMXT06.85HR,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E350,5.4,,,,Gasoline,FA,HDV,8FMXK05.46R3,van,2,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E350,5.4,,,,Gasoline,FA,HDV,8FMXK05.46R3,van,2,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD Edge,3.5,(6 cyl),Auto-L6,2WD,Gasoline,CA,U2,8FMXT03.52EB,SUV,7,Drv,16,24,19,24.5555,5,no
FORD Edge,3.5,(6 cyl),Auto-L6,4WD,Gasoline,CA,U2,8FMXT03.52EB,SUV,7,Drv,15,22,18,22.8389,5,no
FORD Edge,3.5,(6 cyl),Auto-L6,2WD,Gasoline,FA,B5,8FMXT03.52EB,SUV,6,Drv,16,24,19,24.5555,5,no
FORD Edge,3.5,(6 cyl),Auto-L6,4WD,Gasoline,FA,B5,8FMXT03.52EB,SUV,6,Drv,15,22,18,22.8389,5,no
FORD Escape,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8FMXT02.31EF,SUV,7,Drv,22,28,24,31.913,7,yes
FORD Escape,2.3,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8FMXT02.31EA,SUV,6,Drv,20,26,22,29.2497,6,no
FORD Escape,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8FMXT02.31EF,SUV,6,Drv,22,28,24,31.913,7,yes
FORD Escape,2.3,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,8FMXT02.31EA,SUV,6,Drv,19,24,21,27.2048,6,no
FORD Escape,2.3,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8FMXT02.31EA,SUV,6,Drv,20,26,22,29.2497,6,no
FORD Escape,2.3,(4 cyl),Auto-L4,4WD,Gasoline,CA,L2,8FMXT02.31EA,SUV,6,Drv,19,24,21,27.2048,6,no
FORD Escape,3,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8FMXT03.01EB,SUV,6,Drv,18,24,20,26.3806,6,no
FORD Escape,3,(6 cyl),Auto-L4,4WD,Gasoline,FA,B5,8FMXT03.02EC,SUV,6,Drv,17,22,19,24.6595,5,no
FORD Escape,3,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,8FMXT03.01EB,SUV,6,Drv,18,24,20,26.3806,6,no
FORD Escape,3,(6 cyl),Auto-L4,4WD,Gasoline,CA,L2,8FMXT03.02EC,SUV,6,Drv,17,22,19,24.6595,5,no
