"id","nationality","sex","height","weight","sport","gold","silver","bronze"
"226774163","GRE","female","1.73","59","athletics","1","0","0"
"359490730","NGR","male","2.1","100","basketball","0","0","0"
"967379890","INA","male","1.54","62","weightlifting","0","1","0"
"45507177","ALG","male","1.65","60","athletics","0","0","0"
"964251417","BRN","male","1.71","61","athletics","0","0","0"
"55190469","MAR","male","1.68","59","wrestling","0","0","0"
"153066900","IRI","female","1.6","62","shooting","0","0","0"
"715359899","JAM","female","1.67","57","athletics","2","1","0"
"320218359","QAT","male","1.78","77","handball","0","0","0"
"673973096","HON","male","1.76","69","football","0","0","0"
"969535461","IVB","male","","95","athletics","0","0","0"
"777815800","FRA","female","1.76","56","athletics","0","0","0"
"205100723","MLT","female","1.54","","shooting","0","0","0"
"513927497","CAN","female","1.72","56","fencing","0","0","0"
"518148894","USA","female","1.88","86","rowing","1","0","0"
"473616854","AUS","female","1.82","65","athletics","0","0","0"
"846855602","GBR","female","1.67","64","hockey","0","0","0"
"686764746","GRE","male","1.64","62","gymnastics","1","0","0"
"82665159","GBR","female","1.69","68","shooting","0","0","0"
"222839663","RUS","female","","","canoe","0","0","0"
"365519305","ITA","female","1.71","58","sailing","0","0","0"
"869725095","ITA","female","1.68","55","cycling","0","0","0"
"648308415","USA","female","1.95","86","basketball","1","0","0"
"13567083","RUS","female","1.78","69","volleyball","0","0","0"
"137876590","AUS","female","1.77","","shooting","0","0","0"
"240603445","ESP","female","1.69","51","gymnastics","0","1","0"
"971991593","ITA","female","1.72","52","athletics","0","0","0"
"338111433","ROU","female","1.7","57","athletics","0","0","0"
"806464803","KAZ","female","1.65","53","modern pentathlon","0","0","0"
"38343268","RUS","female","1.69","54","aquatics","1","0","0"
"763314251","USA","female","1.68","71","wrestling","0","0","0"
"160971394","RUS","female","1.76","66","tennis","1","0","0"
"290451814","GER","female","1.74","63","aquatics","0","0","0"
"347167586","ROU","female","1.82","76","rowing","0","0","0"
"173424444","CYP","female","1.77","62","athletics","0","0","0"
"820277604","GRE","female","1.7","55","gymnastics","0","0","0"
"178710310","ITA","female","1.62","52","athletics","0","0","0"
"541439110","ITA","female","1.71","67","volleyball","0","0","0"
"985507855","USA","male","1.86","77","fencing","0","0","0"
"307747512","ITA","male","1.77","70","cycling","1","0","0"
"471696699","BRA","female","1.6","49","athletics","0","0","0"
"28171198","MAD","female","1.54","46","athletics","0","0","0"
"15776102","MEX","male","1.65","","boxing","0","0","0"
"141627848","VEN","male","1.8","87","archery","0","0","0"
"592765424","FRA","male","1.7","","boxing","0","0","0"
"92990093","COL","female","1.7","64","athletics","0","0","0"
"789410278","TUR","female","1.64","58","wrestling","0","0","0"
"301067341","KEN","male","1.85","62","athletics","0","0","0"
"678119617","SWE","female","1.76","67","taekwondo","0","0","0"
"875252627","SWE","female","1.66","59","football","0","1","0"
"172321951","KAZ","female","1.7","55","athletics","0","0","0"
"198751525","UKR","female","1.74","60","tennis","0","0","0"
"731624234","IVB","female","1.64","50","aquatics","0","0","0"
"460751397","GBR","female","1.68","56","cycling","1","0","0"
"287409075","ITA","male","1.55","60","judo","0","0","0"
"768759366","BUL","male","1.89","100","wrestling","0","0","0"
"613098347","NED","female","1.85","90","cycling","1","0","0"
"564832940","ITA","female","1.7","59","aquatics","0","0","0"
"757900456","ITA","female","1.7","59","cycling","0","0","1"
"12802833","ITA","female","1.5","42","gymnastics","0","0","0"
"732211683","ITA","female","1.68","61","aquatics","0","1","0"
"322088639","ITA","female","1.68","53","athletics","0","0","0"
"7294908","MAD","female","1.65","62","weightlifting","0","0","0"
"668488790","ITA","female","1.77","65","fencing","0","1","0"
"299509346","ESP","female","1.67","73","rugby sevens","0","0","0"
"587801561","AUT","female","1.75","62","badminton","0","0","0"
"695086866","CAF","female","1.33","53","athletics","0","0","0"
"4144486","GER","female","1.61","57","gymnastics","0","0","0"
"880954077","GRE","female","1.75","58","athletics","0","0","0"
"608164942","CUB","female","1.63","57","aquatics","0","0","0"
"855475470","FRA","female","1.63","54","football","0","0","0"
"721445990","AUS","female","1.65","60","football","0","0","0"
"606790581","CZE","female","1.78","70","athletics","0","0","0"
"626906176","GBR","female","1.58","58","gymnastics","0","0","0"
"163054373","BUL","female","1.51","48","wrestling","0","0","1"
"348703893","KEN","male","1.67","57","athletics","1","0","0"
"900146374","ROU","female","1.78","70","handball","0","0","0"
"388879004","NZL","female","1.79","66","athletics","0","0","1"
"826192606","ESP","female","1.92","81","handball","0","0","0"
"148313722","ROU","female","1.71","56","table tennis","0","0","0"
"56829234","GBR","female","1.68","55","cycling","0","0","0"
"993687711","USA","female","1.68","63","aquatics","0","0","0"
"602061131","ECU","female","1.6","49","triathlon","0","0","0"
"972005688","AUS","female","2.03","98","basketball","0","0","0"
"50104802","NZL","female","1.59","58","aquatics","0","0","0"
"218669819","CAN","female","1.85","79","athletics","0","0","0"
"800526632","NZL","female","1.62","62","hockey","0","0","0"
"180787419","NZL","female","1.69","67","hockey","0","0","0"
"33326551","USA","female","1.68","63","equestrian","0","1","0"
"942647059","ESP","female","1.75","68","handball","0","0","0"
"819052934","NZL","female","1.75","71","hockey","0","0","0"
"340978439","SIN","female","1.67","70","sailing","0","0","0"
"87758456","GEO","male","1.87","105","wrestling","0","0","0"
"442945772","ARG","female","1.75","65","handball","0","0","0"
"184528790","BEL","female","1.63","60","cycling","0","0","0"
"1009342","AUS","female","1.69","58","athletics","0","0","0"
"657233215","COK","female","1.6","62","canoe","0","0","0"
"312672556","NED","female","1.83","72","rowing","0","0","0"
"769513585","NED","female","1.64","54","hockey","0","1","0"
"970232379","SUI","female","1.72","62","athletics","0","0","0"
"667380122","USA","female","1.78","72","rowing","0","0","0"
"322522581","NED","female","1.82","71","cycling","0","0","0"
"579116180","AUS","female","1.72","75","rugby sevens","1","0","0"
"163208975","AUS","female","1.65","60","football","0","0","0"
"191092318","GBR","female","1.65","68","aquatics","0","0","0"
"164454907","GBR","male","1.83","77","athletics","0","0","0"
"986117521","BEL","male","1.85","75","hockey","0","1","0"
"933444753","IRL","female","1.64","63","gymnastics","0","0","0"
"579582876","AZE","male","1.88","100","judo","0","1","0"
"803655195","KAZ","female","1.72","69","wrestling","0","0","1"
"434777707","FIN","male","","","equestrian","0","0","0"
"285578745","UZB","male","1.6","59","wrestling","0","0","1"
"699007358","FRA","female","1.82","69","modern pentathlon","0","1","0"
"557773110","FRA","female","1.66","63","rugby sevens","0","0","0"
"839282607","FRA","female","1.77","70","rowing","0","0","0"
"310110976","FRA","female","1.68","60","football","0","0","0"
"786667098","RWA","male","","","aquatics","0","0","0"
"366176086","AUS","female","1.72","52","athletics","0","0","0"
"339293257","RSA","male","1.75","61","athletics","0","0","0"
"95400560","BEL","female","1.6","51","athletics","0","0","0"
"584020714","ESP","female","1.81","68","volleyball","0","0","0"
"746327154","CAN","female","1.55","56","gymnastics","0","0","0"
"31920396","UZB","male","1.84","","boxing","0","0","0"
"388539796","BDI","female","1.65","54","aquatics","0","0","0"
"396471467","NRU","male","1.55","56","weightlifting","0","0","0"
"821149858","AZE","male","1.65","","boxing","0","0","0"
"405623057","AZE","male","1.78","75","wrestling","0","0","0"
"357059083","RUS","female","1.66","62","aquatics","0","0","1"
"95609795","VEN","female","1.78","70","judo","0","0","0"
"584799839","CPV","female","1.7","58","gymnastics","0","0","0"
"228262342","MNE","female","1.83","78","handball","0","0","0"
"772515939","VEN","male","1.89","76","equestrian","0","0","0"
"829728385","GER","male","1.81","61","cycling","0","0","0"
"655933510","POR","male","1.86","87","canoe","0","0","0"
"937016443","ITA","male","2.02","95","volleyball","0","1","0"
"728574987","ITA","male","1.75","70","equestrian","0","0","0"
"268422927","ITA","male","1.91","85","rowing","0","0","0"
"677858337","BRA","female","1.67","55","gymnastics","0","0","0"
"865724111","TUR","female","1.81","110","athletics","0","0","0"
"987023518","CMR","female","1.9","65","volleyball","0","0","0"
"588334076","SWE","female","1.73","74","football","0","0","0"
"468726382","TOG","male","","","aquatics","0","0","0"
"174328356","BRA","male","1.82","80","shooting","0","0","0"
"414726536","HUN","female","1.76","71","fencing","1","0","0"
"852099973","JPN","female","1.6","53","hockey","0","0","0"
"87680964","DEN","male","1.83","79","football","0","0","0"
"514462575","USA","male","1.78","83","shooting","0","0","0"
"974556928","ARG","female","1.77","72","volleyball","0","0","0"
"782571227","AUS","female","1.68","70","rugby sevens","1","0","0"
"126099613","ROU","female","1.54","50","wrestling","0","0","0"
"348572893","POL","female","1.78","64","athletics","0","0","0"
"202538392","SWE","female","1.68","65","football","0","1","0"
"43289045","SWE","female","1.76","62","cycling","0","0","0"
"136493766","FIN","female","1.73","56","aquatics","0","0","0"
"743555148","ARG","male","1.78","78","golf","0","0","0"
"699500168","URU","male","1.8","75","athletics","0","0","0"
"561775789","FRA","female","1.7","97","judo","1","0","0"
"339081349","CAN","female","1.55","59","canoe","0","0","0"
"542195691","NOR","female","1.83","","handball","0","0","1"
"466069449","FRA","female","1.55","44","athletics","0","0","0"
"702824407","CAN","female","1.61","48","cycling","0","0","0"
"146940230","GBR","female","1.73","58","athletics","0","0","1"
"838354626","AUS","female","","","football","0","0","0"
"265521340","USA","female","1.63","49","athletics","0","0","0"
"746574483","BAH","female","1.53","70","rowing","0","0","0"
"736663132","CAN","female","1.7","60","aquatics","0","0","1"
"345975199","USA","female","1.88","80","rowing","1","0","0"
"905464042","AUS","female","1.73","52","aquatics","0","0","0"
"651596941","GBR","female","1.81","79","rugby sevens","0","0","0"
"817845839","GBR","female","1.65","60","rugby sevens","0","0","0"
"75025673","AUS","female","1.8","70","aquatics","0","1","0"
"763142277","AUS","female","1.59","55","hockey","0","0","0"
"688367620","USA","female","1.68","60","football","0","0","0"
"914565471","AUS","female","1.79","70","football","0","0","0"
"297385649","SWE","female","1.72","63","football","0","1","0"
"469541944","USA","female","1.73","54","athletics","0","0","1"
"325186756","NZL","female","1.81","68","rowing","0","0","0"
"763495268","GER","female","1.68","63","cycling","0","0","0"
"87473289","SWE","female","1.68","54","cycling","0","1","0"
"322314005","DEN","female","1.69","70","canoe","0","1","0"
"717137601","SWE","female","1.47","40","gymnastics","0","0","0"
"661638106","AUS","female","1.8","60","aquatics","1","2","1"
"833886353","AUS","female","1.71","57","triathlon","0","0","0"
"493087174","GBR","female","1.57","50","cycling","0","0","0"
"79453290","NZL","female","1.8","72","aquatics","0","0","0"
"327389917","AUS","female","1.65","63","rugby sevens","1","0","0"
"831117796","NZL","female","1.82","76","rowing","0","0","0"
"737526128","ZIM","female","1.68","59","football","0","0","0"
"867271718","GRE","male","1.85","75","aquatics","0","0","0"
"796025213","TTO","male","1.89","86","athletics","0","0","0"
"102727571","NGR","male","1.74","","football","0","0","1"
"545212161","GHA","male","","","athletics","0","0","0"
"585502953","FRA","male","1.8","75","table tennis","0","0","0"
"904221545","ARG","male","1.73","81","judo","0","0","0"
"364575203","LBR","male","","","athletics","0","0","0"
"686447847","BEL","male","1.89","88","hockey","0","1","0"
"291735162","BEL","male","1.8","75","aquatics","0","0","0"
"578388383","ARG","male","1.8","80","modern pentathlon","0","0","0"
"238544524","TUR","male","1.78","73","athletics","0","0","0"
"333123827","EGY","female","1.65","69","wrestling","0","0","0"
"450857033","VEN","male","1.8","","boxing","0","0","0"
"282037284","FRA","female","1.88","87","basketball","0","0","0"
"166163342","USA","female","1.68","54","athletics","1","0","0"
"786298586","USA","female","1.63","57","shooting","0","0","0"
"957160839","MGL","male","1.7","","boxing","0","0","0"
"62584278","ITA","male","1.52","53","rowing","0","0","0"
"686586839","ITA","male","1.9","70","fencing","0","1","0"
"3678441","NED","male","1.81","","boxing","0","0","0"
"561159124","GUA","male","1.81","73","shooting","0","0","0"
"445189278","ESA","male","1.8","78","sailing","0","0","0"
"968294058","FRA","male","2.03","105","aquatics","0","0","0"
"484934440","FRA","male","1.91","80","fencing","0","1","0"
"533594099","CHI","male","1.74","63","athletics","0","0","0"
"57332594","AUS","male","1.86","81","judo","0","0","0"
"246404947","NED","male","1.73","69","gymnastics","0","0","0"
"628232189","EST","female","1.7","76","wrestling","0","0","0"
"800797383","TUR","male","1.6","52","athletics","0","0","0"
"577556820","TUR","male","1.91","77","shooting","0","0","0"
"897791102","JPN","female","1.67","60","tennis","0","0","0"
"41617234","JPN","female","1.52","53","wrestling","1","0","0"
"370045491","JPN","female","1.6","51","cycling","0","0","0"
"121824937","PUR","male","1.8","81","athletics","0","0","0"
"365293202","PHI","male","1.76","70","athletics","0","0","0"
"250274348","FRA","male","1.78","83","shooting","0","0","0"
"569855647","CAN","male","1.72","58","athletics","0","0","0"
"952826532","GER","male","1.93","100","rowing","0","1","0"
"317561671","CAN","male","1.7","65","equestrian","0","0","1"
"281183141","NZL","male","1.95","98","rowing","1","0","0"
"92531992","GER","male","1.93","87","football","0","1","0"
"720596790","CAN","male","1.93","69","rowing","0","0","0"
"289444580","CAN","female","1.75","75","wrestling","1","0","0"
"43783175","BRA","female","1.68","55","athletics","0","0","0"
"431001912","MEX","male","1.7","60","football","0","0","0"
"703944277","GUA","male","1.78","60","athletics","0","0","0"
"239360706","MEX","male","1.76","70","football","0","0","0"
"493508166","NCA","male","1.73","59","athletics","0","0","0"
"577570329","MEX","male","1.83","79","football","0","0","0"
"438356215","GER","male","1.85","80","sailing","0","0","1"
"571952374","USA","male","1.94","89","athletics","0","0","0"
"421842394","SWE","male","1.81","75","aquatics","0","0","0"
"184812086","GER","male","1.91","","boxing","0","0","0"
"474166352","USA","male","1.84","83","volleyball","0","0","1"
"476898873","NOR","male","","","athletics","0","0","0"
"296441839","SVK","male","1.84","90","shooting","0","0","0"
