RowNumber,Exited,P_Hat
9180,0,0.200242276
745,0,0.200241594
8976,0,0.200114441
3400,1,0.200099055
7141,0,0.200057263
6391,0,0.200017556
4998,1,0.199957211
7225,0,0.199861378
1849,0,0.19986006
5434,0,0.199702122
6042,0,0.199699561
7024,0,0.199656417
6992,1,0.199652797
7315,1,0.199584631
2069,1,0.199501213
2353,1,0.199409178
2692,0,0.199389311
7654,1,0.199351382
4987,0,0.199341038
4888,0,0.199333794
6408,1,0.1993078
1337,0,0.199248976
6336,0,0.199247485
3387,0,0.199234159
9404,0,0.199227058
6140,0,0.199218328
6130,0,0.199209552
2831,0,0.199188136
7623,0,0.199152096
1394,0,0.199088304
8716,0,0.199076402
8522,0,0.199019487
1429,0,0.198991958
8921,0,0.198989194
887,0,0.19895904
4515,0,0.198846249
3895,0,0.198771039
969,0,0.198763212
4712,0,0.198758857
3533,1,0.198751752
6833,0,0.198741054
4024,0,0.198740258
1131,0,0.198712038
1326,0,0.198674867
8365,1,0.198596719
3848,0,0.19856687
1725,0,0.1985406
5945,0,0.198491476
7362,1,0.198480745
7223,0,0.198448235
3090,0,0.198417636
8539,0,0.198396424
1935,0,0.198394987
1121,0,0.198366124
4884,0,0.198191617
137,0,0.198181798
6861,1,0.198125542
8816,1,0.19811342
2650,0,0.198030432
5399,1,0.19795603
4209,0,0.197945049
3349,0,0.197830506
9702,0,0.197783701
3627,1,0.197754781
6733,0,0.197753239
1782,0,0.197742792
5532,0,0.197587631
6426,0,0.19748175
9096,0,0.197398228
8798,0,0.197337285
3731,0,0.197312095
1420,0,0.197266268
2026,0,0.197195458
3177,0,0.197193015
5190,0,0.197178618
6093,0,0.197142928
1985,0,0.197142691
2837,0,0.197125758
8478,1,0.197031608
8668,0,0.197024923
497,0,0.197008568
5099,0,0.196900312
7325,1,0.196897013
6580,0,0.196834092
2333,0,0.196731727
5429,0,0.196726106
8312,1,0.196723326
6440,1,0.19671995
5567,0,0.196704056
7636,0,0.196663693
8699,0,0.196651338
3580,0,0.196621868
441,0,0.196541537
4046,0,0.196498912
9612,0,0.196497024
648,0,0.196446525
4411,0,0.196439273
9374,0,0.196426352
3538,0,0.196365402
2197,1,0.196334199
7289,0,0.196302961
108,0,0.196245392
171,0,0.196075277
7112,0,0.196035621
9128,1,0.196032757
5360,1,0.195960122
7113,0,0.195956544
789,0,0.195880548
1626,0,0.19586519
3746,0,0.195853023
8950,0,0.195823988
5352,0,0.195663969
4547,0,0.195633072
286,0,0.195564321
2710,0,0.195502985
3188,0,0.195492197
2444,0,0.195449823
5341,0,0.195447661
6220,0,0.195431455
2729,0,0.195416082
4297,0,0.195412484
1466,0,0.195312901
6605,0,0.195292839
9765,0,0.195276487
3541,0,0.195236816
4895,0,0.195202511
3052,0,0.195147352
6144,0,0.194983542
3271,0,0.194982578
2996,0,0.194965434
5639,0,0.1949543
8899,0,0.194891333
8829,0,0.194860776
4595,0,0.194849266
5492,1,0.194843477
7304,0,0.194796951
7453,0,0.194736062
3125,1,0.194707557
6489,0,0.194680062
3790,0,0.194660916
5664,0,0.194599303
3320,0,0.19459551
5987,1,0.194562009
6453,0,0.194517008
3514,0,0.194498821
5476,0,0.194496984
3974,0,0.19443094
3301,1,0.194426011
5391,1,0.194359448
9025,1,0.19432224
6485,0,0.194225977
9585,1,0.194138461
3833,0,0.194129466
1091,0,0.194106576
4204,0,0.194103895
2882,0,0.194050994
7266,0,0.194002801
1510,0,0.193922444
3259,0,0.193914478
3432,0,0.193900217
4430,1,0.193898185
5329,0,0.193814169
9233,1,0.193746644
9634,0,0.193639497
3122,0,0.193621308
4267,1,0.193611964
5502,0,0.193609857
8267,0,0.19360212
7741,1,0.193556835
8028,1,0.193527955
6753,0,0.193501459
9963,1,0.193497558
5096,0,0.193420801
7330,0,0.193393871
2735,0,0.1933618
5460,0,0.193231851
1220,1,0.193203568
1840,0,0.193189811
2316,0,0.193146399
9726,1,0.193138955
9646,0,0.193084322
1067,1,0.192988625
5808,0,0.192981259
5395,0,0.192951284
8777,0,0.192887669
3446,0,0.192822335
8662,0,0.192814775
3346,0,0.192754605
6206,1,0.192738039
4151,0,0.192736345
4824,0,0.192719002
842,0,0.192690009
1070,1,0.192593199
3609,0,0.192580187
8771,0,0.192504213
28,0,0.19246776
1367,0,0.192460639
987,0,0.192445275
1145,1,0.19242642
2830,0,0.192355843
8842,0,0.192325557
9962,0,0.192258066
788,0,0.192239891
5393,1,0.192227098
2964,0,0.192175164
5719,0,0.192146172
1436,0,0.19210397
3789,0,0.192064042
6095,0,0.192057841
1199,0,0.191969582
6049,0,0.191902073
9597,0,0.19188469
4643,0,0.19187725
9353,0,0.191869574
5326,1,0.191862604
4296,1,0.191770142
7929,0,0.191757723
8641,0,0.191696407
5356,0,0.191674598
8978,0,0.191571321
2568,0,0.191516822
6802,1,0.191490894
926,0,0.191449842
4805,0,0.191379559
1197,0,0.191357039
7205,0,0.191329824
3313,0,0.191316275
6227,1,0.19127754
2823,0,0.191198812
8345,1,0.191116755
9395,0,0.191111054
9258,0,0.191028019
3845,0,0.190997518
6180,0,0.190967966
7754,0,0.190962832
6082,1,0.190899454
9546,0,0.190850636
379,0,0.190823453
6126,0,0.190770661
2335,0,0.190702097
106,1,0.190673283
4784,0,0.190585798
1339,0,0.190562841
1201,0,0.190529538
7217,1,0.190430242
7246,0,0.190411602
1621,0,0.190398509
7849,0,0.190377141
1132,0,0.190357813
355,0,0.190350348
370,0,0.190294696
918,0,0.190280172
3785,0,0.190244568
3863,0,0.190211296
4988,0,0.190130719
2229,0,0.190108651
4828,1,0.190047066
8902,0,0.189957264
8280,0,0.18990071
6853,1,0.189830224
4030,0,0.189807738
2872,0,0.189738789
3169,1,0.189680369
8501,0,0.189661581
472,1,0.189627757
2123,0,0.189591832
368,0,0.189589962
4166,0,0.189499697
5318,0,0.189467005
7047,0,0.189450699
5971,0,0.189435794
9391,0,0.189408119
5464,0,0.189402872
7186,0,0.189349174
7208,0,0.189329365
1857,1,0.189297438
849,0,0.189251586
9875,0,0.189200418
4943,0,0.189196231
2051,1,0.189138082
145,1,0.189086909
7933,0,0.189063981
1973,0,0.189043186
5321,0,0.189032704
9367,0,0.188885355
5125,0,0.18885329
840,0,0.188781605
1305,0,0.188769853
5202,0,0.18866211
424,0,0.188616677
7745,0,0.188614337
8533,1,0.188540312
3998,0,0.188534216
6182,0,0.188526653
7881,0,0.18846503
6807,0,0.188414011
8849,0,0.18840151
8021,0,0.188299986
6193,0,0.188245058
3862,1,0.188208859
4774,0,0.18817536
3501,0,0.188163982
8435,1,0.188098496
7561,0,0.188083659
4371,0,0.188082137
1796,0,0.188063264
7736,1,0.188051738
8704,0,0.188016887
2753,1,0.187997989
1856,1,0.187940987
5760,0,0.187907665
7468,0,0.187867461
5739,0,0.187856449
2848,1,0.187734633
3798,1,0.187689508
5548,1,0.187662207
5009,0,0.187657616
4496,0,0.18765122
8482,0,0.187586239
5479,0,0.187575779
3563,1,0.187570417
6545,0,0.187406684
4597,0,0.187369894
2048,0,0.187252045
3597,0,0.187089001
6229,0,0.187088488
7818,0,0.187067915
8046,0,0.187051543
7356,0,0.187038758
2803,1,0.187013343
9643,0,0.18694071
7733,0,0.186886505
9089,1,0.186802033
914,0,0.186796595
5735,0,0.186788604
5077,0,0.186757588
9891,0,0.18674029
1443,0,0.186730592
633,0,0.186711955
7676,0,0.186666049
4137,1,0.186652494
6843,0,0.186625289
7290,0,0.186601952
3858,0,0.186585048
3809,0,0.186555903
93,0,0.18652748
5225,0,0.186489466
9549,0,0.186395824
3363,0,0.18632163
6465,1,0.18628957
1114,1,0.186281136
2060,0,0.186254752
2745,0,0.186147637
8380,1,0.18610638
6070,0,0.186105813
7730,1,0.186071434
2441,0,0.186035502
4933,0,0.186032288
3368,1,0.185996416
6441,1,0.18591334
9960,0,0.18590179
877,0,0.185860735
4835,1,0.185849843
7272,0,0.185838816
1552,0,0.185818307
4368,1,0.18569523
1307,1,0.185647518
8289,0,0.185541132
6938,0,0.185437855
2625,0,0.185424198
3304,1,0.185408905
8658,1,0.185368584
9386,0,0.185286946
5379,0,0.185276206
2772,0,0.185265854
6676,0,0.185265732
5542,0,0.185135037
9599,0,0.185056045
5859,1,0.185038038
9929,0,0.185018239
2583,0,0.185013267
41,0,0.184907249
9097,0,0.184865287
6783,1,0.184827587
4969,0,0.184824635
8043,1,0.184781227
5948,0,0.18473707
9712,0,0.184701331
6000,0,0.184677822
1797,0,0.184672113
7340,1,0.184646573
797,0,0.184443881
1959,0,0.184425452
5027,0,0.184364763
8981,0,0.184353317
6054,0,0.184350398
1381,0,0.18432883
381,0,0.1842536
8165,0,0.184223415
8516,0,0.184167193
893,0,0.184162929
5545,0,0.184141608
3880,1,0.184132399
3561,1,0.184045952
9341,0,0.184025892
8496,1,0.184025685
3030,0,0.184001405
5122,0,0.183943879
2117,0,0.183917406
839,1,0.18391468
148,0,0.18388161
4269,1,0.183815093
7197,0,0.183777186
9641,0,0.18366144
1582,0,0.183617633
592,0,0.183613126
5386,1,0.183492635
2365,0,0.183470753
6420,0,0.183464984
4310,1,0.183453255
9183,0,0.183376533
6905,0,0.183339695
3266,0,0.183197916
6800,1,0.183154527
6961,0,0.183152709
4868,0,0.183089598
6269,0,0.183071871
1261,1,0.183002849
7011,0,0.182989928
6990,0,0.182987642
7359,1,0.182911072
8349,1,0.182897946
1764,0,0.182817055
4556,1,0.182794113
8684,1,0.182729951
6655,0,0.18272203
9111,0,0.182564867
9279,0,0.182502926
4663,0,0.182472251
6028,0,0.182433628
8284,0,0.182269747
2223,0,0.182234764
3540,0,0.182202721
2244,1,0.182160349
9281,0,0.182154396
8077,1,0.182096602
2785,0,0.182083845
794,0,0.182024081
3184,0,0.181987674
5738,0,0.181946518
9232,0,0.18192312
3251,1,0.181863117
4638,0,0.181702628
8032,0,0.181673796
7567,1,0.181646311
6022,0,0.181632891
2394,1,0.181542226
3295,1,0.181515437
9914,0,0.181474897
8853,0,0.181455309
8387,0,0.181451436
8517,0,0.181447316
2850,0,0.181374977
6910,0,0.181338482
6746,0,0.181308367
6871,0,0.181299911
5616,0,0.181242818
695,0,0.181204172
8980,0,0.181185754
7976,0,0.181164743
6183,0,0.181079667
1518,0,0.181060398
8815,0,0.181060248
8146,0,0.181059445
4487,0,0.180932529
4299,0,0.180840665
3624,0,0.180839869
6728,1,0.180793577
1872,0,0.18078636
3493,0,0.180655546
617,0,0.180624571
7049,0,0.180601339
1397,1,0.180572554
6719,0,0.180554626
7218,0,0.180518397
2475,1,0.180433
2453,0,0.1803448
4878,0,0.180298864
9082,0,0.180284924
1083,1,0.18028389
6149,0,0.180202359
5623,0,0.180069419
4007,0,0.180014995
8960,0,0.179989977
6675,0,0.179972171
3436,0,0.17994436
6702,0,0.179920661
3374,0,0.179909562
6023,1,0.179836017
9346,0,0.179745001
4429,0,0.179662933
7544,0,0.179653145
9979,0,0.179651475
1562,0,0.179636361
8972,0,0.179550357
6132,1,0.179464596
4749,1,0.179386068
3187,0,0.179351248
9609,0,0.17929782
883,0,0.179217827
4192,0,0.179191188
3025,0,0.179126145
6050,0,0.178979036
9445,0,0.178978529
4262,0,0.178967641
3151,0,0.178897381
2604,0,0.178788765
4364,0,0.178784539
4208,0,0.178782429
9468,0,0.178777049
5522,0,0.178739778
9775,0,0.17869452
5275,0,0.178689957
5088,1,0.178617539
5261,0,0.178612542
2679,0,0.178505028
4227,0,0.178479456
4341,0,0.17846338
1287,0,0.178462841
8118,1,0.178433895
5242,0,0.178431368
6191,0,0.178428872
8588,0,0.178401569
880,0,0.17829499
2840,0,0.178134683
3429,0,0.178129281
69,0,0.178110867
66,0,0.178054617
185,1,0.177992605
6384,0,0.177977955
6061,1,0.177951797
6942,0,0.177891942
9928,0,0.177706803
1976,0,0.177682235
2487,0,0.177642796
4766,0,0.177610928
2266,0,0.177583651
3256,0,0.177582052
2340,0,0.177553088
708,0,0.177549702
1835,0,0.177514188
1672,0,0.177505256
199,0,0.177416014
7048,0,0.177394671
9550,0,0.177368151
7738,1,0.177357215
6629,0,0.17732905
8079,0,0.177310862
7348,0,0.177196423
193,0,0.177182495
9013,0,0.177143143
3490,0,0.176908389
7702,1,0.176887977
9709,0,0.17687735
60,0,0.176873411
2050,1,0.176827238
8512,0,0.176804623
3018,0,0.176777436
1066,1,0.176773036
9625,1,0.176773019
7701,0,0.176766731
6361,0,0.176734653
4626,0,0.176693748
2513,0,0.176685588
2465,0,0.176627346
8017,0,0.176605618
2900,0,0.176594434
3249,0,0.176591772
6478,0,0.176587489
3183,0,0.176456999
2157,0,0.176416371
3426,0,0.176378402
691,0,0.17636244
181,0,0.176331958
4891,0,0.176293296
2556,0,0.176234288
4607,1,0.176195091
9046,1,0.176167843
4365,0,0.176147277
1920,1,0.17611255
7850,0,0.175989088
9056,1,0.175915585
5499,0,0.17576507
784,0,0.175759007
8179,0,0.175749697
2516,1,0.175732051
8969,0,0.17569449
5480,0,0.175595917
5297,1,0.175542924
9125,0,0.175433465
2019,0,0.175373052
5208,0,0.175372038
2949,0,0.175339585
5008,1,0.175314058
2449,0,0.17530849
9610,0,0.175241885
8654,0,0.175225086
6458,0,0.175206753
9852,0,0.175088448
5333,0,0.175063734
3459,0,0.175054992
6769,0,0.174996244
1924,1,0.174977217
3854,0,0.174976602
1467,0,0.174915068
2661,0,0.174880456
6525,1,0.174872817
7699,1,0.174860861
8110,0,0.174839487
7837,0,0.174807153
3724,0,0.174764217
1501,1,0.174725287
6380,0,0.174720179
172,0,0.174697819
9361,0,0.174674348
4940,1,0.174598549
7885,1,0.174548827
8436,1,0.174474991
1560,0,0.174436956
3504,0,0.174243936
2618,1,0.174235914
1617,0,0.174227086
378,0,0.174156781
6854,0,0.174071669
3695,1,0.174064145
765,1,0.174030526
900,0,0.174017087
6687,0,0.173997712
1213,1,0.173927075
9003,0,0.173827996
1950,0,0.173825012
6425,1,0.173751414
8050,1,0.173641191
8545,0,0.173626994
9877,0,0.173550806
6278,0,0.17352049
2638,0,0.173513213
7300,0,0.173255898
2346,0,0.173248417
894,1,0.173166279
4260,0,0.173150831
7951,0,0.173146432
988,1,0.173120406
8483,0,0.173088219
1716,0,0.173041553
1597,0,0.173032393
8599,0,0.172928659
7678,0,0.172922356
215,0,0.172878463
1300,0,0.172874219
6549,0,0.172787175
9197,0,0.172728298
1519,0,0.172715839
7998,0,0.172658316
4803,0,0.172613324
8193,0,0.172591705
200,0,0.172571735
5840,0,0.17253546
8401,0,0.172512196
5795,0,0.172510913
377,1,0.172500575
7897,0,0.172476247
6767,1,0.172422382
9230,0,0.172405281
890,0,0.172373797
226,0,0.172370518
9581,0,0.172367358
6055,1,0.172351284
4937,1,0.172256596
291,0,0.172185232
1766,0,0.172173764
4822,0,0.172106378
6298,0,0.172059725
7073,0,0.172045509
7350,0,0.172035431
1724,0,0.171996354
3232,0,0.171993407
4041,0,0.171918576
8989,0,0.171898931
2993,0,0.1718887
8339,0,0.171888312
4765,0,0.171835123
8443,0,0.171830501
3407,0,0.17182311
7132,0,0.171806965
8504,0,0.171755443
4140,0,0.17167515
8053,0,0.171653085
384,0,0.171583783
9054,0,0.171560579
4810,0,0.171507289
3548,1,0.171504222
6273,1,0.171468612
9145,0,0.171396678
2886,0,0.171375336
5459,0,0.171362102
5887,0,0.171299761
5463,0,0.171279639
1086,1,0.171164404
2791,0,0.171105634
2061,0,0.171101477
8948,0,0.171075488
9984,0,0.170993322
4847,0,0.170941992
4530,1,0.170920008
3261,1,0.170891186
475,0,0.170865493
651,0,0.170854888
7817,0,0.170810937
4875,0,0.170807857
5097,0,0.17078997
4393,0,0.170765486
1808,1,0.170745579
2443,0,0.170737265
696,0,0.170733153
3761,0,0.170728208
6068,0,0.170675541
9098,0,0.170667321
3073,0,0.170653479
642,0,0.170646872
7819,0,0.170602943
8634,0,0.170463131
8982,0,0.17045198
6284,0,0.170424339
9482,0,0.170415031
8719,1,0.170410936
5819,0,0.170394888
5436,0,0.170312658
5050,0,0.170309983
597,0,0.170280007
2238,1,0.170253312
8291,0,0.170211179
5892,0,0.170164719
4042,0,0.170163197
9688,0,0.170163108
1996,0,0.170150549
8457,0,0.170143429
1580,0,0.170070316
13,0,0.169996784
4421,0,0.169919315
913,0,0.169773735
7825,0,0.169768937
3969,0,0.169738039
8105,0,0.169696614
7331,0,0.169666294
5829,0,0.169638645
7316,0,0.169575731
7302,0,0.169563901
5551,0,0.169515216
1533,0,0.169441968
3074,0,0.16944073
7245,0,0.169419492
9652,0,0.169400544
2032,0,0.169321028
4505,0,0.169318264
6983,0,0.169298236
3054,0,0.169297673
8010,0,0.169117423
6084,1,0.169113535
349,0,0.16908277
8166,0,0.169079224
6930,1,0.169030368
991,0,0.168989118
1060,0,0.168970381
8840,0,0.168930984
9931,0,0.168841543
8685,0,0.168835743
9567,1,0.168771381
5553,0,0.16874646
6338,0,0.168720947
3425,0,0.168708597
4386,0,0.168704148
3740,0,0.168690918
8343,0,0.168639865
8467,0,0.16863635
6672,0,0.168528086
6205,0,0.168497171
8606,0,0.168372481
6748,0,0.168351055
7989,0,0.168314498
4535,0,0.168229206
8074,0,0.168201658
8679,0,0.168161354
1198,0,0.168111842
4375,0,0.168087228
2218,0,0.168073557
4377,0,0.168067414
7568,1,0.168020779
4237,0,0.168019079
1068,0,0.16795628
3200,1,0.167950234
6286,0,0.167732414
5026,1,0.167694242
5745,0,0.167673357
774,0,0.167669887
8874,0,0.167570572
2220,0,0.167556739
4934,0,0.167486304
2022,0,0.167475691
4959,0,0.16743021
4401,1,0.167422666
9424,0,0.167406487
6646,0,0.167389087
4861,0,0.167314946
9216,1,0.16730527
4898,0,0.167300107
3767,0,0.167251009
4410,1,0.16724256
6346,0,0.167237517
1183,1,0.167232694
6644,0,0.167230865
40,0,0.167228596
7672,1,0.167122292
2585,0,0.167117647
7775,0,0.167029851
9854,0,0.167001377
937,1,0.16695043
2493,1,0.166918601
5141,0,0.166856982
232,0,0.166854991
9459,0,0.16685099
3257,0,0.166831964
6200,0,0.166821218
811,0,0.166751668
9299,0,0.166715315
3197,0,0.166678635
5965,0,0.166644487
7029,0,0.166604055
68,0,0.166579486
8306,1,0.166518275
9371,1,0.166504653
6530,0,0.16650022
1955,0,0.166353751
3511,0,0.166219474
8336,0,0.166130692
8035,0,0.166064116
9923,0,0.166031572
5032,1,0.165994102
6219,0,0.165982748
2662,1,0.165981836
1238,0,0.165981594
6433,0,0.165975008
8484,0,0.165949396
9486,0,0.165872812
9495,1,0.165809689
6558,0,0.165765261
2170,0,0.16572851
2841,0,0.16572133
7480,0,0.16569583
7449,1,0.16568549
9917,0,0.165640548
6173,1,0.165450333
807,0,0.165421893
2074,0,0.165418347
7368,0,0.165361629
2268,0,0.16528713
432,0,0.16523325
2956,0,0.165233053
1222,0,0.165200211
143,0,0.165189215
3934,0,0.165179632
1194,1,0.165159711
9345,0,0.165113882
2955,0,0.165101264
5354,1,0.165078605
9099,0,0.165050322
9198,0,0.165027083
3515,0,0.16498289
7631,0,0.164977508
5968,0,0.164965789
2206,0,0.164933426
2398,0,0.164897665
4351,0,0.164863818
891,0,0.164841064
7184,0,0.164729642
6035,0,0.164717072
8834,0,0.164693205
5015,0,0.164666072
2154,1,0.164613584
3705,0,0.164599539
7090,0,0.164581532
2551,0,0.164552146
8851,1,0.164408397
5461,0,0.164352487
4721,0,0.164302138
4954,0,0.164267657
8338,0,0.164234969
3769,0,0.164139131
8589,0,0.164120418
7017,0,0.164020943
6152,0,0.163996327
932,0,0.163925406
9378,0,0.16390839
3840,1,0.163852592
8138,1,0.163838639
4035,0,0.163816066
1774,0,0.163770775
2276,0,0.16373732
477,0,0.16371662
5320,0,0.163682296
49,0,0.163599237
7603,0,0.163364653
8449,1,0.163312173
1804,0,0.163244859
4609,1,0.16323169
7390,0,0.163125517
3712,1,0.163097751
962,0,0.163051889
1363,0,0.162953585
8350,1,0.162875095
828,0,0.162854972
4947,1,0.162822798
8406,0,0.162805741
2593,0,0.162787969
7582,0,0.162764118
545,1,0.162753834
2077,1,0.162733113
2232,0,0.162677294
7839,0,0.162630204
5586,0,0.162607574
1966,1,0.162575574
8627,1,0.162569184
9824,0,0.162555365
7454,1,0.162544275
543,0,0.162539566
9358,1,0.162529774
9885,1,0.162526366
637,0,0.16252374
9660,0,0.162498648
273,0,0.162485009
4039,1,0.162416759
205,0,0.162334918
9825,0,0.16232988
4347,1,0.162285734
5052,0,0.162225368
9757,1,0.162182358
3588,0,0.162180081
1320,0,0.162164508
9786,0,0.162162014
4165,0,0.162126002
8217,0,0.16207908
2438,0,0.162072338
2303,0,0.162054819
1378,0,0.162018952
8209,0,0.162012884
2108,0,0.161968044
1303,0,0.16189587
8689,1,0.16188885
6842,0,0.161786198
6030,1,0.161683719
6696,0,0.161650325
2869,1,0.161638772
1845,0,0.161633707
2807,1,0.161619765
7813,0,0.161577336
2211,0,0.161574202
9446,1,0.161485818
9435,0,0.161468622
9164,0,0.161452961
9731,0,0.161436713
3065,0,0.161319283
8945,0,0.161300453
3600,0,0.161297488
7565,1,0.161276626
8995,0,0.161253897
2338,0,0.161249442
3847,0,0.161209276
7360,0,0.161193695
8091,0,0.161042828
3134,0,0.160996394
7326,0,0.160980007
7941,0,0.160910934
2891,0,0.160907527
4465,0,0.160889739
7620,0,0.160860012
4415,0,0.160834789
1007,0,0.160818254
3660,1,0.16081184
722,1,0.160800424
2090,0,0.160786022
7735,0,0.160761101
1259,0,0.160689662
2253,0,0.160659103
7041,0,0.160630283
8723,0,0.160603376
670,0,0.160521431
5583,0,0.160472012
1663,0,0.160467694
1974,0,0.160440022
9812,0,0.160411674
326,0,0.160402238
7258,1,0.160401522
9848,0,0.160369822
2924,0,0.160320185
4136,0,0.160305863
2577,0,0.16028972
6561,0,0.16027142
6386,0,0.160165399
3340,1,0.160157467
6566,0,0.160101575
6393,0,0.160096951
1116,0,0.160083719
2587,0,0.160075238
7219,0,0.160057238
6615,0,0.160032502
3868,0,0.159962588
621,0,0.159941065
2023,0,0.159796699
994,0,0.159753006
534,0,0.159709492
6499,0,0.159706193
9728,1,0.159663762
7236,0,0.159661827
3469,0,0.15964889
8258,0,0.159606589
153,0,0.159582077
5922,0,0.159544296
8665,0,0.15954139
3522,0,0.159540789
8720,0,0.159421898
1316,0,0.159383295
9418,0,0.159366353
8872,0,0.159313045
2,0,0.159204973
7556,0,0.15912893
5706,0,0.15912393
3962,0,0.159092343
8670,0,0.159057819
8828,0,0.159028103
8307,1,0.158901861
4282,0,0.158875832
3646,1,0.158854407
3633,0,0.158734226
1909,0,0.15871812
3324,0,0.158674053
1912,0,0.15866215
4111,0,0.158655773
261,0,0.15861724
4990,0,0.158584646
4092,0,0.158551978
7042,0,0.158547704
9531,0,0.158534956
7999,1,0.158523672
147,0,0.158474911
1936,0,0.158469319
9514,1,0.158420657
7440,0,0.158416222
1526,0,0.158407496
4084,0,0.158398136
3961,0,0.1583867
4420,0,0.158294921
6079,0,0.158192731
9883,1,0.158168443
1228,0,0.158152415
2202,0,0.15814228
8691,0,0.158134215
5787,0,0.158073728
4730,1,0.158071538
2832,0,0.157971485
7032,1,0.157906696
1751,0,0.157887055
9422,0,0.157847638
6586,0,0.157727305
9986,0,0.157691751
9716,0,0.157667618
5659,1,0.157655592
766,0,0.157637544
3879,0,0.157635531
3438,0,0.157631586
1624,0,0.157631327
6981,0,0.157616962
2102,0,0.157603911
2143,0,0.157507894
4058,0,0.157505951
6092,0,0.157474854
5788,0,0.15746902
2447,0,0.15743082
1415,0,0.157426897
2592,0,0.157421865
4053,0,0.157414301
630,0,0.157401344
6259,0,0.157391156
5655,0,0.15732119
968,0,0.157304211
4305,0,0.157254708
1426,0,0.157227204
4675,0,0.157199593
4289,0,0.157195418
4631,0,0.157160731
2628,0,0.157108708
3245,0,0.157086194
5862,0,0.157082635
966,0,0.157063755
4825,0,0.157060612
358,1,0.157048721
462,0,0.157034655
1650,0,0.157015684
6443,0,0.156944581
8835,0,0.156943134
4737,0,0.156897246
4068,0,0.156850828
2488,0,0.156737542
8297,0,0.156595062
343,0,0.156555838
